"id_origem_dados_pontos","lon","lat","rumo","veloc","irin","mmsi","dh","imo","fonte","id_origem_dados","nome_navio"
"1569459466","-39.336455","-27.7258017","278","10.4","9V5250","563015800","2019-10-23 09:24:36-03","9782027","AIS-S","29","MAXWELL"
"1569436750","-60.7291283","-32.6442933","0","0","LW2676","701006443","2019-10-23 08:11:35-03","0","AIS-S","29","MAYU"
"1569568919","-58.5127817","-27.2660433","0","0","ZPBU","755004073","2019-10-23 11:28:12-03","0","AIS-S","29","MBIGUA_"
"1569413408","-39.0272617","-14.7798567","334.9","0","PP3346","710011080","2019-10-23 05:56:47-03","7346568","AIS-S","29","MBR II"
"1569510648","-40.3331433","-20.3246083","264","0","D5SQ4","636019034","2019-10-23 01:06:21-03","9774434","AIS-S","29","MEDI ADRIATICO"
"1569466666","-46.22125","-24.1370883","258","0","9V3075","563015400","2019-10-23 09:37:04-03","9806770","AIS-S","29","MEDI ASTORIA"
"1569443989","-60.701305","-32.7979217","57","0","3FKT3","355594000","2019-10-23 08:00:10-03","9764075","AIS-S","29","MEDI NAGOYA"
"1569413055","-60.7012367","-32.803785","111","0","D5QH9","636018574","2019-10-23 06:36:34-03","9802205","AIS-S","29","MEDI PALMAROLA"
"1569480838","-55.5631783","-35.1776733","184","0.1","LXMR","253246000","2019-10-23 09:17:18-03","9789908","AIS-S","29","MEDI ROMA"
"1569519210","-46.312835","-23.9420367","199","0.3","S2AW8","405000256","2019-10-23 06:36:32-03","9805764","AIS-S","29","MEGHNA ADVENTURE"
"1569399521","-38.5094133","-3.708855","2","0.5","2FDG5","235090339","2019-10-23 11:31:34-03","9636125","AIS-S","29","MENA C OF RHU"
"1569460719","-57.5390333","-38.04877","264","0","LW7360","701000583","2019-10-23 08:10:25-03","9133745","AIS-S","29","MERCEA C"
"1569419103","-35.692275","-4.8207283","292","15.4","PPXT","710033070","2019-10-23 07:17:15-03","9234135","AIS-S","29","MERCOSUL GUARANI"
"1569441364","-50.9659983","0.1202817","320","16.9","PPKQ","710027240","2019-10-23 11:39:54-03","9697002","AIS-S","29","MERCOSUL ITAJAI"
"1569441889","-44.5290583","-1.0264167","88","20.5","PPUT","710001270","2019-10-23 06:02:23-03","9356153","AIS-S","29","MERCOSUL SANTOS"
"1569400710","-46.353675","-24.050345","209","14.6","PPUW","710001280","2019-10-23 06:43:06-03","9356141","AIS-S","29","MERCOSUL SUAPE"
"1569399374","-38.62549","-12.7477217","341.6","0.1","PS9040","710003280","2019-10-23 09:31:32-03","9424895","AIS-S","29","MERCURIUS"
"1569426584","-48.53807","-25.50034","106","0.1","3FQH2","356537000","2019-10-23 02:03:02-03","9596272","AIS-S","29","MERIDIAN EXPRESS"
"1569447866","-51.1754267","-0.0580633","296","0","PQ5513","710347100","2019-10-22 23:36:02-03","0","AIS-S","29","MERLIM"
"1569468066","-41.2269417","-1.8169867","271.3","13.3","DBBH","211206980","2019-10-23 07:17:39-03","8411279","AIS-S","29","METEOR"
"1569451879","-23.225625","-29.17666","97","12.8","3EIJ6","351755000","2019-10-23 10:32:55-03","9774276","AIS-S","29","MG EARTH"
"1569405555","-46.2987733","-23.95899","264","14.1","7JCW","432633000","2019-10-23 10:03:07-03","9339832","AIS-S","29","MICHIGAN HIGHWAY"
"1569469953","-39.3087767","-22.1625817","199","13.4","LEFO3","258595000","2019-10-23 06:06:24-03","9247728","AIS-S","29","MIDNATSOL"
"1569511970","-34.9480883","-8.3904217","294","12.9","PPBL","710032130","2019-10-23 08:10:25-03","9453884","AIS-S","29","MILTON SANTOS"
"1569388300","-55.4703","-35.2452","117","0","3EEY6","372890000","2019-10-23 11:42:56-03","9303120","AIS-S","29","MIMOSA AFRICANA"
"1569391852","-58.34268","-34.6275717","303.3","10.2","LW2711","701006727","2019-10-23 09:06:46-03","0","AIS-S","29","MINCHOS OCTAVO"
"1569139731","-57.9427333","-34.4426667","176","2.1","ORSC","205707000","2019-10-23 11:02:44-03","9778155","AIS-S","29","MINERVA"
"1569392131","-18.1291167","-13.9769833","304","13.6","9HA4903","248993000","2019-10-23 05:56:44-03","9309435","AIS-S","29","MINERVA ALICE"
"1569476757","-45.3966","-23.810905","225","0","C6BZ9","311000413","2019-10-23 04:34:08-03","9448243","AIS-S","29","MISAGO ARROW"
"1569457602","-55.5737933","-35.21439","268","14.3","3FUD2","351783000","2019-10-23 00:36:11-03","9634634","AIS-S","29","MISSY ENTERPRISE"
"1569381548","-27.438525","-35.0370833","270","11.8","3EYN7","371768000","2019-10-23 06:06:28-03","9650860","AIS-S","29","MISTRAL I"
"1569470347","-34.7918","-8.3530283","124","18.9","9V8405","563052400","2019-10-23 11:31:48-03","9348077","AIS-S","29","MONTE ACONCAGUA"
"1569443209","-46.3736783","-23.87197","356","0","MDMG7","232016055","2019-10-23 09:32:35-03","9522908","AIS-S","29","MONTEREY BAY"
"1569478649","-38.49335","-14.3472833","34","11.1","9V7575","563051800","2019-10-23 07:17:15-03","9283239","AIS-S","29","MONTE VERDE"
"1569409711","-34.8676217","-8.054785","356","0","V7A2439","538008503","2019-10-23 09:41:53-03","9223813","AIS-S","29","MONTROSE"
"1569534108","-41.219195","-23.3051583","200","8.4","PQ1511","710024330","2019-10-23 10:35:23-03","9697076","AIS-S","29","MONTY ORR TIDE"
"1569370054","-49.4353633","-30.14613","27","0","2GBD7","235095943","2019-10-23 08:10:46-03","9493987","AIS-S","29","MOONBEAM"
"1569489730","-43.169845","-22.8609817","45","0.1","HPEW","352432000","2019-10-23 01:06:18-03","9628520","AIS-S","29","MOONRISE_G"
"1569411940","-37.8871517","-1.4566317","119","16.5","9V9143","566694000","2019-10-23 06:31:42-03","9604392","AIS-S","29","MOTIVATOR"
"1569412956","-37.3046833","-32.8884833","97","8.6","VRCB7","477282400","2019-10-23 09:07:58-03","9245067","AIS-S","29","MOUNT ADAMS"
"1569409444","-44.3796167","-2.5636483","282","0.3","D5FW5","636016377","2019-10-23 11:42:56-03","9512939","AIS-S","29","MOUNT HEDLAND"
"1569445115","-40.231425","-20.3241317","179","0.1","D5KS7","636017399","2019-10-23 10:35:30-03","9737840","AIS-S","29","MOUNT HERMON"
"1569457849","-55.488","-35.2170667","134","0","VRDU6","477049800","2019-10-23 02:01:41-03","9444924","AIS-S","29","MOUNT OWEN"
"1569433914","-46.302535","-23.961075","323","0","C6NI8","309372000","2019-10-23 05:32:36-03","8918227","AIS-S","29","MOZU ARROW"
"1569400723","-41.7681183","-22.3847833","34","3.2","PPBD","710029940","2019-10-23 00:40:26-03","9788459","AIS-S","29","MR ALDO"
"1569511835","-39.9675","-22.1192517","83","0.6","PPQT","710028180","2019-10-23 07:16:32-03","9303493","AIS-S","29","MR CHAFIC"
"1569392592","-56.206515","-34.8993217","211","16.7","3FIF7","352619000","2019-10-23 09:31:34-03","9618290","AIS-S","29","MSC ADELAIDE"
"1569447457","-43.1062083","-24.491855","260","11.4","3EDK7","371602000","2019-10-23 10:02:18-03","9123166","AIS-S","29","MSC ALABAMA"
"1569441332","-30.8098883","-1.130185","209","19","VRLC3","477305900","2019-10-23 10:00:37-03","9619476","AIS-S","29","MSC ANTIGUA"
"1569441655","-41.2628617","1.6466217","127","16.9","A8ZV7","636092275","2019-10-23 01:59:33-03","9480215","AIS-S","29","MSC CORUNA"
"1569440915","-46.3499967","-23.9210583","219","0","CQZO","255805868","2019-10-23 06:43:08-03","9745665","AIS-S","29","MSC DESIREE"
"1569371617","-58.3435933","-34.6410883","265","14.2","3FLB5","374586000","2019-10-23 10:03:07-03","9720201","AIS-S","29","MSC DOMITILLE"
"1569377420","-48.256625","-25.6462583","280","0","3FPX4","355185000","2019-10-23 00:38:11-03","9720196","AIS-S","29","MSC GISELLE"
"1569452111","-60.7426217","-32.636075","350","9.2","V7ZW5","538007667","2019-10-23 07:31:18-03","9557238","AIS-S","29","MS CHARM"
"1569439683","-48.5754767","-26.9004733","242","1","3EYX","373120000","2019-10-23 09:09:37-03","8618293","AIS-S","29","MSC VERONIQUE"
"1569431596","-49.9425183","-30.3183017","328","8.4","DITL2","218853000","2019-10-23 09:04:33-03","9480227","AIS-S","29","MSC VIGO"
"1569415234","-57.804","-34.77025","56","0","V7RO7","538003552","2019-10-23 01:13:52-03","9473937","AIS-S","29","MT EMERALD"
"1569465589","-44.0000883","-1.8530417","141","0.3","PPTC","710999117","2019-10-23 06:06:03-03","8617108","AIS-S","29","MT LIVRAMENTO"
"1569403984","-46.268645","-24.119405","241","0.1","9V5426","563048700","2019-10-23 07:38:00-03","9776444","AIS-S","29","MTM AMSTERDAM"
"1569496744","-37.9260333","-17.6036667","206","12.5","9VFQ5","565677000","2019-10-23 05:58:57-03","9416032","AIS-S","29","MTM SOUTHPORT"
"1569452215","-43.1963533","-22.8920933","245","0.1","PCJH","246771000","2019-10-23 10:10:52-03","9571545","AIS-S","29","MUNTGRACHT"
"1569516724","-40.1769517","-20.3947217","97","0.8","D5LH3","636017503","2019-10-22 23:03:56-03","9600657","AIS-S","29","MV ANTIPAROS"
"1569428757","-46.298115","-23.968055","322","0","V7YP2","538007192","2019-10-23 11:38:52-03","9412634","AIS-S","29","M_V KAMARI"
"1569436662","-46.2570333","-24.1643667","249","0.2","9HA4060","249008000","2019-10-23 08:07:46-03","9279367","AIS-S","29","M_V SILVER LADY"
"1569404228","-18.5076167","-14.2667683","306","13.2","DSPL5","441189000","2019-10-23 05:03:50-03","9038672","AIS-S","29","M_V SINOTRADER"
"1569381476","-20.14447","-30.831215","63","0","CUIA6","263415290","2019-10-23 11:30:46-03","8734671","AIS-S","29","N0VO RUIVO"
"1569417374","-60.3752667","-33.1839433","236.4","7.9","ZPRP","755003694","2019-10-23 08:35:39-03","7801881","AIS-S","29","NA CHOLITA"
"1569413406","-57.540185","-38.0462383","66.7","0","LW 4726","701006140","2019-10-23 09:42:08-03","8656544","AIS-S","29","NANINA"
"1569456024","-48.426645","-26.1797433","69","0.7","V7YW7","538007927","2019-10-23 10:00:43-03","9358838","AIS-S","29","NAN XIN 27"
"1569410125","-59.2766783","-33.7259067","199","7.5","ZPBE","755003062","2019-10-23 01:10:58-03","0","AIS-S","29","NAPO_H"
"1569433575","-58.74528","-27.3728367","10","4.2","ZPUE","755004318","2019-10-23 10:33:46-03","0","AIS-S","29","NAUTIC TWIN"
"1569418430","-32.4700833","-6.2797667","194","11.1","SVOL","240498000","2019-10-23 06:39:40-03","9298765","AIS-S","29","NAUTILUS"
"1569400118","-48.5020433","-25.5118767","0","0","SAASSS","230000000","2019-10-23 05:12:21-03","0","AIS-S","29","NAVALPORT"
"1569389395","-57.5372283","-38.0449533","0","0","LW8624","701000732","2019-10-23 06:32:50-03","8708452","AIS-S","29","NAVEGANTES"
"1569493273","-57.5300867","-38.033755","122","0","LW2857","701006056","2019-10-23 01:29:24-03","8614326","AIS-S","29","NAVEGANTES II"
"1569470003","-36.9220667","-10.8831","91","6.2","PPTR","710002790","2019-10-23 07:17:34-03","9365544","AIS-S","29","NAVEGANTES PRIDE"
"1569478679","-40.1898483","-0.19253","133","13.2","V7GV9","538005770","2019-10-23 06:02:43-03","9714068","AIS-S","29","NAVIG8 ALMANDINE"
"1569433712","-54.760275","-2.2582917","257","11.8","V7GX5","538005779","2019-10-23 05:12:14-03","9719745","AIS-S","29","NAVIG8 AMESSI"
"1569413664","-24.2826233","-10.7686","301","13.2","D5QN6","636018611","2019-10-23 05:59:30-03","9853228","AIS-S","29","NAVIG8 GAUNTLET"
"1569404264","-37.0397717","-12.7383117","246","9.6","V7XK9","538007785","2019-10-23 10:00:43-03","9831309","AIS-S","29","NAVIG8 PRESTIGE JKB"
"1569492871","-53.9983467","-34.869305","94","0","V7IT6","538005992","2019-10-23 07:31:31-03","9690614","AIS-S","29","NAVIG8 VICTORIA"
"1569445440","-38.5412","-12.9292933","301","0","D5HE6","636016661","2019-10-23 10:12:41-03","9704520","AIS-S","29","NAVIGATOR COPERNICO"
"1569465826","-51.8915","-32.3138333","124","0","ELYC8","636011288","2019-10-23 07:31:16-03","9177557","AIS-S","29","NAVIGATOR_VENUS"
"1569410028","-39.7968167","-21.97935","165","2.9","C6VR2","308293000","2019-10-23 08:10:01-03","9308077","AIS-S","29","NAVION GOTHENBURG"
"1569523899","-41.6261917","-23.67034","172","0","C6FW8","311582000","2019-10-23 10:00:35-03","9248435","AIS-S","29","NAVION STAVANGER"
"1569481024","-55.5304817","-35.187375","190","0","3FFI2","373188000","2019-10-23 08:36:02-03","9590084","AIS-S","29","NAVIOS AVIOR"
"1569546526","-54.4065533","-38.5614617","90","12.4","3FFM","373046000","2019-10-23 07:32:23-03","9782170","AIS-S","29","NAVIOS CITRINE"
"1569384917","-18.8371733","-14.4114183","124","12.9","3FLX2","372011000","2019-10-23 06:31:07-03","9852937","AIS-S","29","NAVIOS HERAKLES I"
"1569444000","-40.1822","-20.32155","184","0","3EAX3","371048000","2019-10-23 01:15:22-03","9328558","AIS-S","29","NAVIOS HOPE"
"1569480852","-55.3538583","-35.15509","176","0.6","3EWU3","356221000","2019-10-23 00:32:17-03","9454280","AIS-S","29","NAVIOS MARCO POLO"
"1569412897","-40.285","-23.41667","47","13.7","3FRY7","371180000","2019-10-23 08:16:31-03","9518189","AIS-S","29","NBA MILLET"
"1569499059","-40.2136183","-20.376385","191","0.1","3EXU3","373865000","2019-10-23 09:37:46-03","9624249","AIS-S","29","NBA VERMEER"
"1569532596","-34.8957167","-8.27857","160","6.5","PWCM","710445000","2019-10-23 11:31:33-03","0","AIS-S","29","NB COMTE MANHAES"
"1569400590","-27.8821833","-28.5671333","280","12.2","C6AW8","311000177","2019-10-23 04:06:23-03","9291432","AIS-S","29","NEFELI"
"1569509160","-43.050735","-25.0955117","153","4.3","LADA5","258325000","2019-10-23 10:32:47-03","9219719","AIS-S","29","NEPTUNE NAIAD"
"1569398848","-34.86851","-8.0568117","151.3","7.6","PR9887","710012460","2019-10-23 10:10:01-03","9174062","AIS-S","29","NEPTUNO"
"1569409740","-60.7251","-32.64205","0","0","LW2731","701006466","2019-10-23 11:16:15-03","0","AIS-S","29","NEPTUNO"
"1569440396","-43.099495","-22.93136","12.7","0","PS7997","710102039","2019-10-23 01:36:36-03","0","AIS-S","29","NETUNO"
"1569595000","-33.5318517","-5.8532717","20","11","3ECJ4","374459000","2019-10-23 10:37:50-03","9738844","AIS-S","29","NEW ADMIRE"
"1569554600","-46.09876","-25.0175033","75","1","VRRQ9","477159500","2019-10-23 08:11:45-03","9799135","AIS-S","29","NEW EMINENCE"
"1569594781","-40.17426","-20.2960567","185","0.1","3FAT","352246000","2019-10-23 10:33:49-03","9579638","AIS-S","29","NEW ENDEAVOR"
"1569566255","-46.0796917","-24.9707517","215","0","VRSH7","477237400","2019-10-23 00:32:28-03","9799159","AIS-S","29","NEW HONOR"
"1569421920","-50.1263233","-33.45549","33","9.2","VRQA3","477430300","2019-10-23 09:00:43-03","9708497","AIS-S","29","NEW ODYSSEY"
"1569490375","-44.2695267","-2.3676883","22","0.1","BOCO","413543000","2019-10-23 05:58:47-03","9395202","AIS-S","29","NIAN FENG HAI"
"1569594977","-40.953245","-21.7645117","136","0","5BAE4","210933000","2019-10-23 10:37:53-03","9613094","AIS-S","29","NICOLEMY"
"1569408899","-47.892045","-25.8013483","261","0","5BND4","212841000","2019-10-23 03:05:59-03","9624665","AIS-S","29","NICOSIA PEGASUS"
"1569423079","-45.6273317","-26.054175","267","9","3EZP7","353804000","2019-10-23 06:01:50-03","9452919","AIS-S","29","NIKKEI SIRIUS"
"1569409709","-37.8196817","-39.9869933","92","10","V7FI7","538007280","2019-10-23 07:30:37-03","9311165","AIS-S","29","NIKOLAS XL"
"1569469749","-18.0678133","-15.14841","128","12","C4UF2","212914000","2019-10-23 06:07:27-03","9401506","AIS-S","29","NIKOMARIN"
"1569517203","-56.2133267","-34.901765","301.9","10.1","CXTB","770576135","2019-10-23 05:35:37-03","6914289","AIS-S","29","NILTO I"
"1569422836","-51.9708883","-32.178945","97","0.1","VRJD3","477628100","2019-10-23 08:11:05-03","9579066","AIS-S","29","NINGBO SEAL"
"1569400594","-33.2110683","-10.4448717","35","12.7","C6ZQ3","311062800","2019-10-23 06:36:20-03","9611515","AIS-S","29","NISSAKI"
"1569373907","-56.2066133","-34.90125","274","0","EAPO","225319000","2019-10-23 11:41:33-03","0","AIS-S","29","N.MONTEVENTOSO"
"1569512584","-52.0523067","-32.0070217","184.8","0","PS_2674","711000006","2019-10-23 10:04:55-03","0","AIS-S","29","N_M PIRATINI"
"1569493275","-52.103505","-32.1043217","316.8","0.1","PP_6891","711000002","2019-10-23 11:42:52-03","0","AIS-S","29","NM PROF DAVID CUNHA"
"1569534928","-52.1027083","-32.1302033","188","7.8","PP_6846","711999011","2019-10-23 09:15:12-03","0","AIS-S","29","N_M TREVO ROXO"
"1569504688","-56.2162833","-34.8965067","0","0","6LRR","440995000","2019-10-23 09:08:26-03","9042051","AIS-S","29","NO.707 AMOR"
"1569427105","-56.2184217","-34.8920217","0","0","DTBS9","440652000","2019-10-23 11:38:06-03","8614352","AIS-S","29","NO.808 TONG YOUNG"
"1569548482","-58.98396","-34.1565567","0","0","LW7426","701006365","2019-10-23 06:33:38-03","1900544","AIS-S","29","NOEMI G"
"1569405020","-42.201","-33.5753333","83","11.8","V7ZX6","538007669","2019-10-23 11:14:08-03","9452220","AIS-S","29","NOMADIC HJELLESTAD"
"1569433579","-56.9275917","-36.18016","256.8","3.6","CXUB","770576102","2019-10-23 04:34:13-03","7941","AIS-S","29","NONI II"
"1569306761","-57.5382867","-38.0487633","219.9","0","LW 2877","701006502","2019-10-23 09:10:07-03","0","AIS-S","29","NONOPASCUAL"
"1569439297","-59.0875","-28.197955","0","0","ZPSP","755045702","2019-10-23 08:10:07-03","0","AIS-S","29","NORA E"
"1569412831","-40.0796083","-22.5686833","240","0.2","C6YB5","311028500","2019-10-23 06:43:08-03","9562570","AIS-S","29","NORBE IX"
"1569407513","-43.1415783","-22.9067833","333","0.1","3ENR4","351784000","2019-10-23 10:37:45-03","8770584","AIS-S","29","NORBE VI"
"1569400593","-40.00258","-22.5656217","44","0.2","C6YB4","311028400","2019-10-23 08:53:16-03","9562568","AIS-S","29","NORBE VIII"
"1569427496","-54.7623883","-2.3976417","53","0","D5IJ8","636016918","2019-10-23 00:07:58-03","9254513","AIS-S","29","NORD"
"1569418161","-57.8215117","-34.751405","214","13.2","5BPQ4","212659000","2019-10-23 10:04:31-03","9724958","AIS-S","29","NORDAMELIA"
"1569510612","-55.4783983","-35.1786667","95","0.1","3FYO7","355256000","2019-10-23 00:06:07-03","9767778","AIS-S","29","NORD CHESAPEAKE"
"1569450414","-52.5073217","-33.984835","133","12.9","D5QB8","636092830","2019-10-23 09:05:06-03","9649885","AIS-S","29","NORDIC BUSAN"
"1569499869","-55.175005","-36.6336983","149","12.6","D5DW7","636017803","2019-10-23 07:32:01-03","9509152","AIS-S","29","NORDIC HONG KONG"
"1569430163","-55.42192","-35.201605","110","0.1","MARJ7","232006748","2019-10-23 10:32:50-03","9489974","AIS-S","29","NORDIC LONDON"
"1569403603","-43.148355","-23.0298317","27","13","A8WZ7","636014869","2019-10-23 11:30:36-03","9588469","AIS-S","29","NORDIC ZENITH"
"1569434127","-42.52448","-23.2593183","283","0","3FBX2","374171000","2019-10-23 06:06:17-03","9725469","AIS-S","29","NORD MISSOURI"
"1569441553","-55.5042767","-35.172595","239","13.7","3EWR2","373694000","2019-10-23 02:31:13-03","9624627","AIS-S","29","NORD NANAMI"
"1569405745","-38.5081217","-12.9624633","222","13","9HA3824","256117000","2019-10-23 10:39:34-03","9596040","AIS-S","29","NORDRHONE"
"1569423400","-51.8819","-32.22335","115","0","OXQM2","219149000","2019-10-23 11:40:32-03","9419735","AIS-S","29","NORD STINGRAY"
"1569412859","-33.7853767","-23.1122717","234","13.1","3EYN2","352031000","2019-10-23 05:56:50-03","9459163","AIS-S","29","NORD TAIPEI"
"1569512070","-58.705245","-38.575895","128","0","3FLY4","355481000","2019-10-23 01:23:10-03","9479319","AIS-S","29","NORD VENUS"
"1569475329","-43.1482583","-22.8459967","160","0.1","PP2020","710033060","2019-10-23 10:02:13-03","9408229","AIS-S","29","NORMAND SERENADE"
"1569419119","-37.348","-19.7292667","208","10.3","MGDP2","232024533","2019-10-23 10:35:24-03","9656694","AIS-S","29","NORMAND SWIFT"
"1569400432","-42.5041667","-24.6861183","183","1.6","PPQY","710001540","2019-10-23 01:08:01-03","9274874","AIS-S","29","NORMAND TOPAZIO"
"1569495243","-39.605975","-18.99479","204","0","PPQQ","710000077","2019-10-23 10:35:26-03","9318436","AIS-S","29","NORSUL BELMONTE"
"1569405348","-39.87797","-19.7492117","19","8.6","PS5030","710001400","2019-10-23 01:04:17-03","9278894","AIS-S","29","NORSUL CARAVELAS"
"1569400433","-40.55254","-23.6667","195","11.8","PPOH","710003329","2019-10-23 08:10:02-03","9056399","AIS-S","29","NORSUL CRATEUS"
"1569505365","-40.23448","-20.4317467","33","0.1","PPRV","710001710","2019-10-23 02:40:45-03","9318448","AIS-S","29","NORSUL VEGA"
"1569469785","-46.29365","-23.9643","201","17.4","CQIV3","255806077","2019-10-23 11:31:58-03","9252553","AIS-S","29","NORTHERN MAGNITUDE"
"1569399224","-19.4928883","-14.1863433","298","14.5","PJUP","306752000","2019-10-23 06:01:53-03","8813635","AIS-S","29","NOVA FLORIDA"
"1569411254","-34.9208167","-8.2617","169.2","6.9","PWGI","710413000","2019-10-23 09:34:02-03","0","AIS-S","29","NPA GUAIBA"
"1569585577","-46.3055317","-23.9591417","135.3","0.2","PWGC","710401000","2019-10-23 07:35:56-03","0","AIS-S","29","NPA GUAJARA"
"1569470011","-38.680965","-18.434735","90","11.1","PWAE","710485000","2019-10-23 06:43:07-03","0","AIS-S","29","NPA MACAE"
"1569480806","-46.3079467","-23.946625","92","0.1","PP2152","710999986","2019-10-23 08:32:56-03","7911741","AIS-S","29","NS LORETO"
"1569529048","-52.0608683","-32.0049133","153","9.6","PP 7316","710029010","2019-10-23 02:31:53-03","0","AIS-S","29","NT _ GUAPURUVU"
"1569405349","-43.1288833","-22.8264667","202","0","PPNX","710242000","2019-10-23 02:11:39-03","7801714","AIS-S","29","NT MAISA"
"1569537502","-43.1228383","-23.1172383","92","0","PPWE","710256000","2019-10-23 11:31:58-03","7801764","AIS-S","29","NT NEUSA"
"1569402986","-40.919665","-21.8494983","3","0","PPVW","710254000","2019-10-23 01:13:49-03","7801740","AIS-S","29","NT NORMA"
"1569495306","-57.5625683","-25.448385","309","0","Z.P.D.C","755201178","2019-10-23 09:32:12-03","0","AIS-S","29","NUAR B."
"1569434876","-35.206635","-5.7763567","271","9.1","PS7303","710000134","2019-10-23 00:36:08-03","0","AIS-S","29","NUEVO RODRIGO DURAN"
"1569566227","-38.5589317","-12.9843333","40.8","10.4","PWIA","710469000","2019-10-23 01:13:37-03","0","AIS-S","29","NV ATALAIA"
"1569545694","-58.382185","-34.57403","0","0","LW3889","701006117","2019-10-23 02:10:27-03","9179165","AIS-S","29","OBSERVADOR"
"1569444059","-48.5161417","-25.5024483","251","11.7","9HA5079","215362000","2019-10-23 07:04:12-03","9483451","AIS-S","29","OCCITAN PAUILLAC"
"1569403934","-46.22387","-24.1019633","228","8.2","VRRE5","477131800","2019-10-23 09:32:32-03","9740122","AIS-S","29","OCEAN ADORE"
"1569484595","-50.5363333","-32.2395","224","9.2","C6PG6","309997000","2019-10-23 11:30:41-03","7391422","AIS-S","29","OCEAN ADVENTURER"
"1569428142","-41.6186317","-24.1785167","180","0.1","V7SD7","538003627","2019-10-23 07:06:17-03","8768531","AIS-S","29","OCEAN COURAGE"
"1569477082","-40.1956433","-20.3067183","176","0.1","D5NQ6","636907981","2019-10-23 02:06:10-03","9485045","AIS-S","29","OCEAN DESTINY"
"1569412986","-36.8871867","-25.9432083","280","10.8","V7XW7","538004590","2019-10-23 06:02:15-03","9460863","AIS-S","29","OCEAN DESTINY"
"1569462569","-33.3863033","-8.6251333","200","10.6","C6ZR5","311063900","2019-10-23 09:24:53-03","7325629","AIS-S","29","OCEAN DIAMOND"
"1569561257","-40.2456333","-20.2918133","239","0.1","A8LW3","636013281","2019-10-23 01:38:10-03","9153795","AIS-S","29","OCEAN EMPEROR"
"1569478668","-35.2140017","-4.479175","167.4","12.7","C6CA6","311000419","2019-10-23 06:31:44-03","7625811","AIS-S","29","OCEAN ENDEAVOUR"
"1569394715","-40.6040167","-22.6779","220","1.4","PO2627","710029750","2019-10-23 11:35:12-03","9778179","AIS-S","29","OCEANICASUB IV"
"1569599386","-39.9163117","-22.1049633","133","3.8","PO3329","710031370","2019-10-23 11:31:31-03","9778181","AIS-S","29","OCEANICASUB V"
"1569328230","-48.5389017","-25.50193","97.9","0","OCEANTR","1193047","2019-10-23 10:32:18-03","0","AIS-S","29","OCEANICA TRADE 1"
"1569492859","-56.0664267","-35.1055967","79","8.5","VRMA9","477195900","2019-10-23 02:00:39-03","9659892","AIS-S","29","OCEAN INNOVATION"
"1569576428","-43.9641167","-22.9776333","43","0.1","D5RZ7","636018911","2019-10-23 04:35:49-03","9258117","AIS-S","29","OCEAN LEO"
"1569522246","-30.0881167","0.0778","16","12.1","A8UK7","636014514","2019-10-23 07:17:44-03","9296248","AIS-S","29","OCEAN LION"
"1569600269","-34.8461683","-10.7455783","201","11.5","C6US3","309051000","2019-10-23 11:42:12-03","8913916","AIS-S","29","OCEAN NOVA"
"1569444816","-17.7668483","-32.0493767","92","9","VRLR8","477250900","2019-10-23 05:06:09-03","9592070","AIS-S","29","OCEAN ROSEMARY"
"1569556456","-42.274675","-24.7097167","240.4","0.7","PQ 6116","710024870","2019-10-23 02:27:37-03","0","AIS-S","29","OCEAN ROUTE"
"1569371275","-45.2918","-23.7022967","38","17.5","9V9532","566966000","2019-10-23 08:35:37-03","9590931","AIS-S","29","OCEAN SHEARER"
"1569394646","-49.106215","-30.6629017","239","0","VRRP2","477154800","2019-10-23 11:13:51-03","9553012","AIS-S","29","OCEAN SPRING"
"1569413036","-42.58936","-25.4726817","154","7.7","YJRG8","576785000","2019-10-23 09:05:16-03","8835516","AIS-S","29","OCEAN STALWART"
"1569470114","-29.558995","-36.95924","264","13.6","VRMF8","477942600","2019-10-23 06:39:39-03","9642801","AIS-S","29","OCEAN THYME"
"1569476982","-42.7955417","-25.6318983","39","0.2","V7SX5","538003741","2019-10-23 10:32:49-03","8769470","AIS-S","29","OCEAN VALOR SS77"
"1569496686","-44.3797717","-2.56805","348.4","0.2","PQ5056","710009340","2019-10-23 10:33:50-03","9573218","AIS-S","29","OCTANS"
"1569557738","-60.5107033","-33.1310317","0","0","LW9834","701006354","2019-10-23 11:13:52-03","0","AIS-S","29","ODISEA"
"1569399816","-43.1391517","-22.9115467","158","0","3ENW9","353520000","2019-10-23 09:02:25-03","8770596","AIS-S","29","ODN DELBA III_SS85"
"1569423909","-39.8544517","-22.1143567","219","0.3","C6YP7","311041300","2019-10-23 06:41:04-03","9588706","AIS-S","29","ODN II"
"1569439071","-36.4916667","-39.315075","95","8.7","V7WW4","538006458","2019-10-23 00:42:51-03","9490442","AIS-S","29","ODYSSEUS N"
"1569433354","-56.2129533","-34.9020383","258","7.2","EBZD","224380000","2019-10-23 11:01:51-03","8747549","AIS-S","29","O KEVIN"
"1569594854","-43.520805","-23.6258867","84","11.7","PPAG","710003752","2019-10-23 10:34:42-03","9547697","AIS-S","29","OLAVO BILAC"
"1569398323","-60.7466083","-32.5735083","328","0","ZPQS","755004326","2019-10-23 09:04:31-03","110","AIS-S","29","OLIMPO"
"1569455856","-43.1294333","-22.8418617","18","0","PPYW","710004950","2019-10-23 00:01:42-03","9530216","AIS-S","29","OLIN CONQUEROR"
